frame_id,node_id,x,y
14,27,768.3956,776.1444
14,28,939.1339,953.5372
14,29,584.28436,966.0735
14,30,11.693659,871.47595
14,31,414.1341,578.3421
14,32,642.0988,1011.4447
14,33,455.9804,986.5663
14,34,507.93973,349.80923
14,35,945.93097,826.1603
14,36,657.5794,600.948
14,37,850.7868,641.1292
14,38,642.0988,1011.4447
14,39,615.65155,392.76437
14,40,615.65155,392.76437
14,41,741.69543,606.6799
14,42,582.84863,340.82886
14,43,642.0988,1011.4447
14,44,740.5364,701.3572
15,0,179.31822,1007.953
15,1,284.7277,269.4876
15,2,555.64044,693.08563
15,3,613.89825,195.5699
15,4,733.68256,1008.7875
15,5,750.1759,356.66315
15,6,610.7566,745.7039
15,7,660.94244,419.18866
15,8,824.3112,943.7197
15,9,1014.08514,263.69354
15,10,107.980225,878.0422
15,11,60.88426,939.90045
15,12,566.26904,435.4434
15,13,505.11172,781.8275
15,14,434.7592,700.9409
15,15,970.7466,700.4708
15,16,994.558,493.30145
15,17,1001.8712,820.8694
15,18,801.7676,836.6511
15,19,1007.3093,6.327401
15,20,494.14603,476.9453
15,21,818.3866,728.1946
15,22,488.94138,223.85078
15,23,766.57275,776.81067
15,24,11.671831,868.7124
15,25,442.19522,991.9793
15,26,495.69528,321.6287
15,27,651.37274,998.91254
15,28,737.0908,663.5238
15,29,428.68417,598.995
15,30,840.7788,1011.4641
15,31,852.20306,636.2703
15,32,378.57187,586.93176
15,33,389.68457,415.19904
15,34,615.4799,390.51212
15,35,642.34283,616.67194
15,36,651.37274,998.91254
15,37,774.2495,131.88991
15,38,882.5392,825.0351
15,39,917.435,916.0853
15,40,389.68457,415.19904
15,41,514.7398,319.28302
15,42,852.92847,189.57942
15,43,947.4523,830.8016
15,44,580.9136,964.9536
15,45,642.34283,616.67194
15,46,852.20306,636.2703
15,47,917.435,916.0853
16,0,181.85135,1007.44336
16,1,284.1901,272.0805
16,2,556.21436,694.0321
16,3,615.3002,195.12431
16,4,734.0708,1007.726
16,5,749.63416,357.06317
16,6,662.45935,419.8128
16,7,822.0696,940.73987
16,8,1014.13916,263.24274
16,9,108.037476,879.40314
16,10,61.77892,938.6577
16,11,559.9231,429.06848
16,12,504.2941,781.645
16,13,432.65152,700.7899
16,14,971.12463,701.2283
16,15,988.1383,504.56827
16,16,801.4386,836.1567
16,17,996.9341,11.719651
16,18,495.40338,473.0988
16,19,819.31323,726.9403
16,20,492.139,226.61714
16,21,764.3904,776.75305
16,22,11.858904,867.46094
16,23,431.15262,982.96643
16,24,639.20575,1017.6077
16,25,430.22147,599.2014
16,26,843.3159,1010.93115
16,27,830.11334,646.56714
16,28,380.0745,397.8233
16,29,582.60364,340.40747
16,30,820.8615,165.89859
16,31,901.4487,758.5237
16,32,580.3329,966.33887
16,33,875.0541,620.88586
16,34,909.3036,895.3685
16,35,601.2787,763.71045
16,36,916.0917,758.4297
16,37,639.20575,1017.6077
16,38,542.17975,373.53458
16,39,601.2787,763.71045
16,40,654.6091,578.45636
16,41,1107.1907,923.41833
16,42,499.71588,343.07544
16,43,740.44666,606.517
16,44,654.6091,578.45636
16,45,742.1988,700.10547
17,0,183.7272,1007.55457
17,1,284.10303,272.34003
17,2,557.4716,698.00964
17,3,615.4065,196.0035
17,4,734.2251,1007.44635
17,5,750.1822,356.62244
17,6,665.77454,421.1344
17,7,818.91626,940.2874
17,8,1014.7696,262.75046
17,9,108.96362,879.58215
17,10,62.027565,938.5031
17,11,562.574,429.0395
17,12,504.9985,783.12964
17,13,431.90735,700.7844
17,14,970.4176,701.4615
17,15,979.6501,515.1878
17,16,801.17285,836.9056
17,17,494.52457,470.65616
17,18,822.7014,724.5678
17,19,494.5319,228.95491
17,20,763.0017,779.70337
17,21,11.521891,868.7881
17,22,455.65524,990.42365
17,23,630.01215,1011.199
17,24,433.5369,599.9657
17,25,844.9048,1008.89343
17,26,781.1357,587.1553
17,27,380.46213,398.04535
17,28,583.8353,341.76712
17,29,608.78284,743.0704
17,30,1002.2224,841.8864
17,31,630.01215,1011.199
17,32,503.88626,348.16156
17,33,738.5129,607.64056
17,34,742.4601,698.96814
17,35,916.4298,914.7851
17,36,769.0033,117.70272
17,37,630.01215,1011.199
17,38,655.6485,627.6584
17,39,853.11426,256.43832
17,40,853.11426,256.43832
17,41,797.4647,579.411
17,42,916.4298,914.7851
17,43,1002.2224,841.8864
17,44,842.22217,183.64915
17,45,946.6315,829.3288
17,46,578.3724,965.968
17,47,655.6485,627.6584
17,48,961.27844,710.39374
18,0,184.76529,1009.11273
18,1,284.36658,271.60254
18,2,558.6775,696.313
18,3,617.27893,197.06435
18,4,735.3358,1007.7154
18,5,749.82007,356.72424
18,6,669.0851,422.03888
18,7,818.6417,940.07056
18,8,1014.90234,264.37363
18,9,109.471085,880.5842
18,10,61.39306,938.10645
18,11,579.01624,430.88174
18,12,505.14603,783.9435
18,13,430.75998,701.81335
18,14,970.3037,700.8401
18,15,978.56696,517.36346
18,16,799.58075,836.7538
18,17,489.76035,468.08716
18,18,827.8484,723.9905
18,19,498.70285,233.79662
18,20,761.68976,784.24255
18,21,461.3157,990.75977
18,22,633.3272,1017.03455
18,23,434.88257,599.78
18,24,845.381,1008.0482
18,25,819.73804,647.13666
18,26,381.2811,397.43823
18,27,583.53125,342.8013
18,28,610.33875,743.25214
18,29,1008.16956,824.09753
18,30,633.3272,1017.03455
18,31,504.17816,347.6123
18,32,735.09717,602.8932
18,33,743.4344,692.3723
18,34,913.662,894.4337
18,35,772.5499,118.948296
18,36,576.24585,965.97455
18,37,871.934,625.71893
18,38,635.36444,600.0533
18,39,846.1489,265.5085
18,40,880.47925,819.89087
18,41,843.1436,184.14458
18,42,947.4594,825.9748
18,43,635.36444,600.0533
19,0,183.78236,1011.11554
19,1,283.9143,271.36853
19,2,559.1677,696.28784
19,3,616.76135,199.49364
19,4,738.7641,1008.0475
19,5,750.30115,357.83508
19,6,672.2596,423.4782
19,7,819.08636,939.5476
19,8,1018.4876,284.42706
19,9,110.43082,880.9201
19,10,61.17396,937.45374
19,11,579.4563,433.81454
19,12,504.18045,785.1349
19,13,431.86246,702.61694
19,14,969.9298,700.96063
19,15,983.2388,514.76154
19,16,800.1859,835.8788
19,17,486.69553,468.17645
19,18,831.2919,724.2661
19,19,499.94095,237.85986
19,20,759.149,788.5589
19,21,458.5394,993.22266
19,22,652.97974,1018.84186
19,23,435.07718,599.83844
19,24,847.84985,1008.87915
19,25,381.98605,397.19122
19,26,580.32684,351.02393
19,27,610.3772,745.01587
19,28,1010.8971,827.76154
19,29,506.81754,351.44165
19,30,755.5156,627.9389
19,31,731.2429,711.5713
19,32,914.7859,896.2322
19,33,572.09143,966.1032
19,34,875.0105,626.73596
19,35,820.18286,163.31088
19,36,941.5089,834.32874
19,37,639.9027,621.2492
19,38,639.9027,621.2492
19,39,639.9027,621.2492
20,0,184.32243,1011.5904
20,1,283.9677,269.30133
20,2,558.94543,694.6566
20,3,616.6511,199.09337
20,4,739.34644,1008.0767
20,5,750.7645,356.45355
20,6,819.4678,938.77045
20,7,112.37465,879.3423
20,8,61.586437,938.01294
20,9,579.85724,436.67627
20,10,503.30325,785.1738
20,11,971.884,705.4404
20,12,984.1881,506.4536
20,13,803.90656,834.80493
20,14,834.8122,719.52106
20,15,500.20178,241.1946
20,16,468.3434,974.26447
20,17,636.4408,1016.6211
20,18,433.43317,599.5209
20,19,848.563,1010.1251
20,20,382.66614,396.2847
20,21,581.62744,344.00684
20,22,610.78955,745.1899
20,23,1011.5915,829.5925
20,24,505.00516,348.13498
20,25,702.8689,605.09534
20,26,752.4253,686.20654
20,27,916.599,897.3597
20,28,529.6946,512.4363
20,29,668.3762,444.16537
20,30,575.3882,963.2875
20,31,612.44434,573.0043
20,32,737.9088,41.049328
20,33,364.75754,584.3608
20,34,874.256,830.00885
20,35,1022.7537,354.63275
20,36,407.6752,698.87854
20,37,407.6752,698.87854
20,38,537.32556,478.49658
20,39,570.57697,1016.7653
20,40,719.5088,682.41187
20,41,612.44434,573.0043
20,42,668.3762,444.16537
20,43,770.73584,775.4821
20,44,864.4362,627.5699
20,45,1012.19995,275.3429
20,46,485.97812,810.5917
20,47,484.33408,467.2114
20,48,770.73584,775.4821
20,49,820.6449,161.2094
20,50,940.10315,833.79694
20,51,990.06445,23.725092
20,52,1012.19995,275.3429
20,53,634.3027,23.00561
20,54,81.12228,9.60417
20,55,277.6377,6.0491705
20,56,395.4166,12.495627
20,57,864.4362,627.5699
21,0,179.68155,1011.57104
21,1,283.23834,267.19748
21,2,557.2878,692.75024
21,3,616.3584,197.96385
21,4,738.8542,1007.29663
21,5,750.1316,355.53497
21,6,818.31866,938.083
21,7,112.04846,878.0105
