frame_id,node_id,x,y
4,1,266.09128,258.0425
4,2,553.5949,690.4701
4,3,604.29047,202.03728
4,4,740.57965,1004.0641
4,5,739.15216,362.97827
4,6,832.5959,1008.33905
4,7,1016.9,355.76666
4,8,14.204403,874.22327
4,9,915.27435,896.9308
4,10,406.00446,373.62933
4,11,455.9934,994.9105
4,12,429.57974,603.1913
4,13,504.6587,259.3443
4,14,582.6352,341.76138
4,15,608.4194,744.23315
4,16,660.8922,412.35355
4,17,982.3954,703.0109
4,18,823.7174,924.37244
4,19,808.55554,826.90643
4,20,947.0668,538.3525
4,21,1013.6749,265.21158
4,22,1008.7633,853.84705
4,23,737.3979,596.3041
4,24,100.516846,884.4709
4,25,64.63207,935.64557
4,26,482.0407,471.39658
4,27,506.80936,779.43304
4,28,778.0358,782.1845
4,29,570.7997,448.35617
4,30,605.1667,583.8333
4,31,945.5084,817.9955
4,32,512.1633,363.1766
4,33,880.8333,832.1667
4,34,597.43335,1019.23334
4,35,461.5679,734.5309
4,36,473.92062,720.51587
4,37,593.0,628.0
4,38,654.1667,932.1667
4,39,685.3333,625.8333
4,40,725.5,117.5
4,41,825.10736,724.75934
4,42,434.96432,700.4045
4,43,596.5419,952.5928
4,44,725.80225,719.70123
4,45,818.76013,181.53194
4,46,643.8482,611.9636
4,47,641.3496,1016.4624
5,0,180.84831,1010.48126
5,1,270.7635,257.22968
5,2,553.7888,691.89124
5,3,604.7612,201.65245
5,4,740.7695,1003.7955
5,5,747.84485,357.1207
5,6,837.4898,1013.9604
5,7,1017.62244,358.88776
5,8,7.986726,871.0575
5,9,406.63242,375.56818
5,10,463.098,986.9302
5,11,503.7547,258.5665
5,12,581.6912,341.83078
5,13,606.85974,743.88416
5,14,662.11194,412.88232
5,15,980.8516,707.20087
5,16,835.2879,950.91595
5,17,810.7237,827.5757
5,18,947.899,539.7379
5,19,1014.34595,268.60574
5,20,1011.2412,829.2657
5,21,737.6594,597.21533
5,22,100.73229,882.31586
5,23,64.39952,935.9354
5,24,480.9038,472.60306
5,25,778.40405,783.37225
5,26,571.084,442.54385
5,27,943.66705,861.13354
5,28,881.5,834.5
5,29,597.0,1018.25
5,30,593.7051,954.1303
5,31,640.6376,1015.18774
5,32,508.90308,777.97473
5,33,1008.22894,7.2570095
5,34,473.06097,683.64636
5,35,679.5,645.5
5,36,832.6841,675.28845
5,37,400.95456,703.2121
5,38,411.73404,635.06384
5,39,475.5,367.5
5,40,530.1667,816.1667
5,41,641.3909,556.0091
5,42,658.5,747.5
5,43,670.5,673.5
5,44,856.7931,263.0049
5,45,431.9086,602.6014
5,46,435.25397,700.2202
5,47,740.34674,719.8851
5,48,818.71375,180.96674
5,49,644.8272,614.81287
5,50,513.3474,365.8496
6,0,183.71666,1010.73334
6,1,275.9683,256.2719
6,2,554.6144,691.37085
6,3,604.7712,199.4299
6,4,740.8237,1003.1919
6,5,748.11017,356.41525
6,6,834.08936,1009.45435
6,7,1016.5857,355.32858
6,8,7.8626943,869.32385
6,9,404.84552,376.7692
6,10,454.78018,996.1422
6,11,496.77502,251.93835
6,12,581.92786,340.50195
6,13,606.23883,741.9622
6,14,659.80676,411.99493
6,15,824.99493,926.3714
6,16,809.6237,827.95483
6,17,952.1356,537.089
6,18,1013.60504,263.71478
6,19,733.9122,597.1602
6,20,100.78286,883.2057
6,21,62.02381,931.5529
6,22,481.97818,472.2334
6,23,776.0351,779.4
6,24,569.7613,438.8063
6,25,878.6667,836.1111
6,26,592.167,951.6386
6,27,650.9605,1017.2632
6,28,507.91757,778.16815
6,29,1014.14,5.74
6,30,470.5,678.5
6,31,685.06134,641.23926
6,32,844.8653,668.8264
6,33,439.7599,700.6139
6,34,819.33307,179.12863
6,35,646.3294,611.98157
6,36,511.4948,364.81662
6,37,463.5,625.5
6,38,491.5,321.5
6,39,671.5,786.5
6,40,962.1667,640.8333
6,41,991.5,783.5
6,42,998.53687,790.8
6,43,1020.6579,764.6842
6,44,432.60336,598.41504
6,45,741.5349,715.28815
6,46,980.15466,702.6026
6,47,909.41974,900.95233
6,48,947.0302,820.298
6,49,1006.33746,851.92316
7,0,185.14912,1010.5
7,1,281.03882,256.63284
7,2,554.0624,692.37524
7,3,605.056,199.02266
7,4,742.0058,1004.51733
7,5,748.12067,356.9138
7,6,835.9068,1010.3475
7,7,1017.44446,356.77777
7,8,6.089928,867.47125
7,9,454.65802,972.7503
7,10,489.6728,247.30962
7,11,580.4614,341.1067
7,12,608.1252,744.1337
7,13,662.1155,414.2607
7,14,826.1062,927.6734
7,15,808.728,829.93
7,16,1013.0766,263.16666
7,17,100.039825,883.559
7,18,62.180202,929.9924
7,19,483.21658,473.77213
7,20,567.84216,440.93707
7,21,877.24194,835.69354
7,22,591.82275,952.0821
7,23,630.78784,1015.8739
7,24,506.29056,777.7073
7,25,1016.0417,11.166667
7,26,439.3278,703.93054
7,27,647.1992,612.70026
7,28,512.7999,359.52228
7,29,431.28564,597.3971
7,30,979.8948,703.0285
7,31,907.4254,902.68353
7,32,734.50635,624.7238
7,33,774.898,785.9251
7,34,967.23334,886.3
7,35,365.5,387.5
7,36,731.1921,577.47046
7,37,799.5,771.5
7,38,892.5,799.5
7,39,1013.6754,475.4649
7,40,1005.5,895.5
7,41,404.8074,381.0998
7,42,700.4298,723.7632
7,43,855.9652,202.74576
7,44,944.5418,823.39276
7,45,961.311,533.8994
7,46,1006.0376,849.60126
7,47,783.513,708.3271
7,48,769.52136,148.75008
8,0,187.46475,1010.7511
8,1,284.27917,256.24396
8,2,554.0248,692.2743
8,3,604.81696,198.0515
8,4,740.8198,1005.61
8,5,748.14404,356.82202
8,6,836.346,1009.8688
8,7,1017.75,355.625
8,8,4.734568,864.3889
8,9,457.17288,993.5
8,10,475.5167,235.9398
8,11,579.68225,340.24432
8,12,610.65753,743.7604
8,13,662.04004,413.9948
8,14,827.7139,929.2164
8,15,1014.1878,264.21707
8,16,101.81231,881.13666
8,17,62.34788,928.707
8,18,485.84158,474.4348
8,19,568.90356,440.51355
8,20,875.84784,835.23914
8,21,657.64905,1018.0217
8,22,506.06488,778.2211
8,23,439.4442,703.24896
8,24,648.22736,608.5601
8,25,515.85956,362.4557
8,26,429.50662,596.6492
8,27,979.30505,702.4529
8,28,904.50507,902.4082
8,29,735.6601,601.894
8,30,772.2045,784.545
8,31,969.34125,889.5
8,32,406.01868,382.20175
8,33,699.96564,720.78204
8,34,856.0926,201.42819
8,35,945.3494,823.5629
8,36,980.41144,514.9502
8,37,1006.7498,849.5522
8,38,757.4297,143.07738
8,39,612.5,903.5
8,40,775.43005,714.41125
8,41,806.74023,150.89357
8,42,787.5,859.5
8,43,593.3876,951.4375
8,44,808.0886,828.7789
8,45,828.75385,670.0188
9,0,187.08234,1009.88556
9,1,285.75717,257.05032
9,2,553.7441,691.806
9,3,604.65454,198.3293
9,4,740.8654,1006.3872
9,5,748.2931,356.39655
9,6,836.92316,1009.31055
9,7,1018.4091,356.4697
9,8,452.1526,993.5619
9,9,472.06158,232.94704
9,10,580.84766,337.3908
9,11,610.0852,743.3138
9,12,661.0511,414.79926
9,13,828.1613,931.1677
9,14,1014.13025,267.37097
9,15,104.25036,880.4899
9,16,61.139023,928.2171
9,17,487.66705,474.54675
9,18,569.06696,442.34927
9,19,657.44556,1018.09863
9,20,504.9791,777.6365
9,21,438.55817,702.69666
9,22,531.5777,368.9778
9,23,431.23615,599.57776
9,24,978.547,702.1838
9,25,904.6389,900.7192
9,26,735.38,600.70105
9,27,769.90656,783.59436
9,28,970.0455,894.7727
9,29,404.83,384.82214
9,30,737.24634,713.05634
9,31,945.5378,824.82526
9,32,995.184,501.97583
9,33,1008.6374,848.14954
9,34,774.87195,138.26402
9,35,590.687,954.0897
9,36,833.2448,663.78937
9,37,807.29364,830.58044
9,38,682.8904,645.2055
9,39,690.125,633.0
9,40,793.5,245.5
9,41,827.5,800.5
9,42,855.2684,272.50598
9,43,856.273,193.41962
9,44,648.1401,604.5424
10,0,186.74399,1008.5516
10,1,286.55127,258.05884
10,2,553.5033,690.46185
10,3,604.45746,197.46599
10,4,738.1704,1004.71075
10,5,748.03125,356.28125
10,6,839.3427,1009.6492
10,7,1019.0484,356.7903
10,8,455.47147,995.19574
10,9,581.6876,338.99484
10,10,608.9357,743.60516
10,11,659.51074,415.15952
10,12,828.6412,931.12665
10,13,1011.9086,264.65128
10,14,106.27716,881.27997
10,15,57.70673,931.0673
10,16,569.63025,440.55435
10,17,505.5341,778.1527
10,18,438.526,703.013
10,19,511.24643,355.071
10,20,432.8255,600.9172
10,21,977.62585,703.1262
10,22,738.1244,603.7359
10,23,401.0103,386.4593
10,24,744.0517,723.4213
10,25,1004.9896,484.43176
10,26,1013.4968,842.72754
10,27,774.83984,139.5548
10,28,589.56775,962.96515
10,29,833.24347,662.43005
10,30,807.2633,832.49243
10,31,858.0741,194.87578
10,32,647.1755,604.20996
10,33,1001.7569,9.96789
10,34,872.0217,839.06525
10,35,349.99057,431.2736
10,36,505.96808,5.0319147
10,37,668.14,1015.356
10,38,475.5,419.5
10,39,519.59045,273.9619
10,40,636.93164,1014.12463
10,41,904.86273,898.5453
10,42,909.75,871.25
10,43,991.60254,811.6662
10,44,491.88046,472.86963
10,45,472.5688,227.28333
10,46,939.69104,979.5381
10,47,947.589,838.733
11,0,186.22327,1007.0912
11,1,286.6331,258.66364
11,2,553.8746,690.3444
11,3,604.6958,196.81708
11,4,741.51184,1004.595
11,5,749.0,356.1111
11,6,838.95917,1009.0798
11,7,1019.87036,356.31482
11,8,445.14337,974.36017
11,9,552.4986,353.37784
11,10,608.3256,743.7923
11,11,657.8149,415.73175
11,12,828.4078,932.7113
11,13,1013.0304,263.61322
11,14,106.29889,881.586
11,15,56.909756,932.03656
11,16,568.52014,441.4055
11,17,505.8944,779.3561
11,18,438.11237,703.8287
11,19,433.4704,601.377
11,20,975.87146,701.7334
11,21,738.6857,602.2273
11,22,1006.7963,479.01852
11,23,1013.62286,841.7802
11,24,773.4186,133.60106
11,25,589.7893,965.65265
11,26,836.0334,657.8774
11,27,807.40594,835.2994
11,28,852.0973,192.61438
11,29,647.07623,602.20374
11,30,997.6392,11.556962
11,31,871.6539,835.8077
11,32,336.54617,429.14056
11,33,505.27142,9.290476
11,34,657.9868,1017.3289
11,35,488.79807,475.60986
11,36,472.7085,223.37979
11,37,945.977,946.2577
11,38,415.76602,335.68268
11,39,767.2886,787.152
11,40,895.4631,822.67175
11,41,394.39395,391.3977
11,42,726.3473,703.13873
11,43,794.0686,737.06476
11,44,956.0418,827.81946
12,0,183.84193,1006.1258
12,1,286.35193,260.775
12,2,554.159,691.06177
12,3,605.85583,196.67325
12,4,739.64307,1007.98834
12,5,748.8913,356.71738
12,6,838.65576,1009.7787
12,7,1019.6667,357.33334
12,8,607.9397,743.75836
12,9,659.33734,418.06818
12,10,828.3105,933.4347
12,11,1015.28107,261.74875
12,12,106.48129,880.8151
12,13,56.1439,935.6951
12,14,559.4853,432.68915
12,15,505.9016,779.5364
12,16,438.1922,704.2149
12,17,431.9552,600.60657
12,18,974.7677,702.628
12,19,738.67993,601.9976
12,20,1006.8722,482.34445
12,21,1008.9163,831.65436
12,22,775.4105,139.81476
12,23,833.98285,655.89233
12,24,808.11365,835.9165
12,25,857.4705,192.48381
12,26,652.96466,601.73444
12,27,1003.52185,9.237705
12,28,871.5,835.0455
12,29,490.36032,474.81
12,30,389.30963,392.55774
12,31,943.8537,829.79254
12,32,814.6731,727.80206
12,33,593.6,1019.325
12,34,414.30334,1014.9078
12,35,412.83334,194.16667
12,36,514.1429,266.2857
12,37,720.5,765.5
12,38,984.1667,890.1667
12,39,461.88144,974.1105
12,40,473.28723,220.37457
12,41,510.74368,349.3202
12,42,582.19806,341.8696
12,43,634.63336,1009.448
12,44,728.7836,702.83777
12,45,774.0178,765.60706
12,46,906.45154,899.12305
12,47,585.3792,961.224
13,0,182.16066,1006.1907
13,1,285.84402,262.2551
13,2,553.38336,691.27014
13,3,606.98206,196.0375
13,4,736.386,1008.61694
13,5,748.98486,355.77274
13,6,840.44696,1009.4961
13,7,608.3685,743.40485
13,8,659.20654,418.7765
13,9,828.0372,933.0428
13,10,1015.21643,261.39368
13,11,107.351746,879.2413
13,12,57.88849,936.3201
13,13,567.16846,436.37106
13,14,505.64432,780.0828
13,15,435.95514,701.45447
13,16,429.70377,599.0799
13,17,975.0172,703.0122
13,18,1005.4895,482.52887
13,19,1007.1134,825.2877
13,20,775.3598,139.19623
13,21,804.1171,838.43054
13,22,857.154,190.8467
13,23,1004.132,13.588
13,24,870.8333,832.9815
13,25,489.05017,477.27463
13,26,383.5414,395.69183
13,27,815.42255,727.0969
13,28,599.7308,1019.11536
13,29,478.50378,219.97804
13,30,581.7562,347.95743
13,31,733.5441,667.84143
13,32,772.13916,767.7955
13,33,905.3056,898.5804
13,34,584.25037,963.00385
13,35,5.5,878.75
13,36,414.71738,556.8913
13,37,649.0714,993.5
13,38,479.94888,958.0637
13,39,493.72443,314.80423
13,40,607.5443,612.83545
13,41,618.3808,630.7865
13,42,814.78937,662.7603
13,43,980.82654,880.96936
13,44,429.56543,993.96
13,45,512.6106,360.91336
13,46,636.4438,1012.456
13,47,944.04913,826.69165
13,48,656.24677,599.8411
13,49,848.3055,646.4882
14,0,179.2477,1005.11847
14,1,285.12463,266.9476
14,2,554.049,690.8797
14,3,609.6131,195.16068
14,4,732.22595,1008.9864
14,5,748.34375,357.0625
14,6,609.9199,743.89703
14,7,660.0964,419.08502
14,8,823.7532,939.5383
14,9,1014.55023,260.61057
14,10,107.47497,878.6349
14,11,61.90206,938.4794
14,12,564.189,435.94498
14,13,505.82748,781.9259
14,14,434.54517,698.34735
14,15,424.22,598.9
14,16,972.4376,701.7023
14,17,1002.26215,484.95035
14,18,1012.96783,828.23236
14,19,800.96735,838.8268
14,20,819.53107,167.8738
14,21,1010.2083,10.333333
14,22,869.125,832.625
14,23,492.9772,477.5508
14,24,381.71936,395.75833
14,25,815.9831,729.587
14,26,483.88065,221.99948
14,27,767.47577,776.56964
14,28,938.08295,953.995
14,29,585.1095,965.93555
14,30,5.9938273,875.0309
14,31,402.58572,555.67145
14,32,648.5769,1000.4231
14,33,457.1868,988.9398
14,34,507.89706,350.1985
14,35,947.468,827.5538
14,36,657.0374,602.6399
14,37,852.3918,642.5
14,38,617.57776,1018.8254
14,39,613.5704,397.58517
14,40,616.64935,387.38962
14,41,745.08826,606.5761
14,42,581.7325,339.78616
14,43,659.6991,1014.5833
14,44,739.8382,702.6312
15,0,179.86964,1006.85974
15,1,284.19736,269.8975
15,2,554.40643,691.1734
15,3,612.496,195.22594
15,4,732.60834,1006.81964
15,5,748.7069,356.32758
15,6,609.4451,743.76764
15,7,660.34717,418.8399
15,8,822.87006,942.1158
15,9,1014.73987,260.9663
15,10,108.931854,877.32495
15,11,62.50271,939.45123
15,12,567.49005,436.22787
15,13,504.8147,781.5
15,14,434.8008,700.8523
15,15,971.6647,702.13763
15,16,992.4311,492.6357
15,17,1006.5302,820.8094
15,18,800.70917,836.6013
15,19,1012.7174,4.630435
15,20,493.4991,477.5838
15,21,818.91235,729.7671
15,22,487.8131,223.57909
15,23,765.6431,777.18787
15,24,5.9941177,872.2529
15,25,443.39197,995.1667
15,26,507.16617,349.26743
15,27,662.60144,1017.3261
15,28,737.09576,665.1469
15,29,427.94415,597.91
15,30,839.1349,1008.98773
15,31,834.65674,651.23694
15,32,378.25,586.6667
15,33,397.5,433.5
15,34,549.5,351.5
15,35,624.2766,635.5
15,36,639.5,979.5
15,37,771.28674,133.80698
15,38,881.8333,826.8333
15,39,925.5,937.5
15,40,380.32703,396.3919
15,41,582.248,338.4224
15,42,853.407,187.98784
15,43,948.80853,832.2919
15,44,581.84686,964.8043
15,45,659.01227,599.7087
15,46,872.55206,624.17377
15,47,907.4319,896.13385
16,0,182.3746,1006.336
16,1,283.64636,272.4316
16,2,554.97955,692.11584
16,3,613.9188,194.72551
16,4,732.9858,1005.73773
16,5,748.1667,356.72806
16,6,661.85736,419.45514
16,7,820.63306,939.14764
16,8,1014.81805,260.50763
16,9,108.992195,878.6858
16,10,63.384514,938.2034
16,11,561.073,429.8585
16,12,504.004,781.33105
16,13,432.77496,700.6929
16,14,972.05225,702.9079
16,15,985.8655,503.03592
16,16,800.3811,836.10974
16,17,1001.64636,10.463414
16,18,494.77798,473.83356
16,19,819.9555,728.4555
16,20,491.00797,226.34517
16,21,763.4528,777.0887
16,22,6.256098,870.96344
16,23,432.6513,986.1743
16,24,656.72107,1016.6579
16,25,429.46756,598.0892
16,26,841.669,1008.4819
16,27,832.40326,647.6831
16,28,379.34305,397.706
16,29,581.48254,339.35822
16,30,820.12885,165.60747
16,31,952.43286,827.2442
16,32,581.3257,966.18365
16,33,875.6411,622.112
16,34,908.3943,896.32697
16,35,606.45044,741.5414
16,36,1013.98694,825.49347
16,37,621.54083,1018.4796
16,38,542.1667,373.96304
16,39,593.5,781.5
16,40,649.5,556.5
16,41,995.5,813.5
16,42,499.64676,343.42944
16,43,743.78534,606.43774
16,44,660.83093,602.65326
16,45,741.5124,701.43536
17,0,184.2309,1006.4369
17,1,283.55786,272.68457
17,2,556.23444,696.0664
17,3,614.0019,195.65901
17,4,733.1368,1005.4516
17,5,748.71313,356.2869
17,6,665.15717,420.75626
17,7,817.4697,938.64197
17,8,1015.4832,260.0028
17,9,109.90903,878.8597
17,10,63.63008,938.0474
17,11,563.6595,429.85522
17,12,504.71118,782.82025
17,13,432.06097,700.68427
17,14,971.3581,703.1583
17,15,977.23083,512.7671
17,16,800.1111,836.8395
17,17,493.90656,471.41928
17,18,823.6466,725.93646
17,19,493.39908,228.68286
17,20,762.04596,779.95685
17,21,5.7941175,872.35297
17,22,456.48236,993.2582
17,23,655.32355,1015.44116
17,24,432.75513,598.79877
17,25,843.2565,1006.47784
17,26,824.94104,649.0257
17,27,379.73114,397.9315
17,28,582.72473,340.73187
17,29,607.4743,741.1421
17,30,1015.1962,828.4114
17,31,611.61255,1017.47235
17,32,503.86182,348.5751
17,33,741.69147,607.6383
17,34,741.77966,700.3243
17,35,911.42523,895.54236
17,36,764.8433,120.795135
17,37,623.5,1000.5
17,38,650.9652,653.2087
17,39,849.2991,273.18692
17,40,854.3571,236.35715
17,41,887.98645,618.1814
17,42,919.5,935.5
17,43,996.2692,856.4231
17,44,842.4966,182.30116
17,45,948.028,830.7963
17,46,579.43536,965.8056
17,47,658.9394,604.0838
17,48,854.8577,631.8561
18,0,185.26224,1007.9895
18,1,283.82562,271.96597
18,2,557.4392,694.3963
18,3,615.872,196.71945
18,4,734.2382,1005.70264
18,5,748.35187,356.3889
18,6,668.4446,421.62982
18,7,817.1951,938.42377
18,8,1015.5338,261.6521
18,9,110.41387,879.85913
18,10,63.001286,937.65424
18,11,579.77264,431.83588
18,12,504.86258,783.6412
18,13,430.98697,701.70575
18,14,971.234,702.5233
18,15,976.12,514.78
18,16,798.5137,836.65936
18,17,489.1356,468.805
18,18,829.08594,725.2228
18,19,497.5679,233.52478
18,20,760.7092,784.38586
18,21,463.15024,992.41705
18,22,651.2913,1016.2826
18,23,434.0862,598.5849
18,24,843.73816,1005.6576
18,25,822.3709,648.0196
18,26,380.5559,397.35168
18,27,582.4437,341.79675
18,28,609.0283,741.3356
18,29,1012.9679,823.9828
18,30,615.6622,1017.6622
18,31,504.13992,348.00742
18,32,738.36646,602.8352
18,33,742.7819,693.9498
18,34,912.7732,895.4948
18,35,768.437,121.99276
18,36,577.3955,965.80316
18,37,872.6491,627.1159
18,38,611.86566,597.1418
18,39,844.52655,264.7699
18,40,879.7857,821.7857
18,41,843.4348,182.7766
18,42,949.084,827.32745
18,43,657.55896,605.176
19,0,184.29518,1009.998
19,1,283.37268,271.72748
19,2,557.92883,694.3757
19,3,615.35834,199.15012
19,4,737.63464,1005.97253
19,5,748.8333,357.5
19,6,671.60767,423.05383
19,7,817.64374,937.9192
19,8,1018.1323,282.0147
19,9,111.36436,880.18976
19,10,62.782722,937.0026
19,11,580.30475,434.7424
19,12,503.91437,784.8657
19,13,432.0654,702.5119
19,14,970.8669,702.6529
19,15,980.83734,512.47186
19,16,799.125,835.8125
19,17,486.0588,468.83273
19,18,832.6882,725.4262
19,19,498.80853,237.5893
19,20,758.14,788.572
19,21,459.66193,995.72394
19,22,652.7727,1018.55457
19,23,434.27924,598.64026
19,24,846.21277,1006.5213
19,25,381.2646,397.12308
19,26,579.43176,350.27603
19,27,609.06635,743.0828
19,28,1015.62994,827.68774
19,29,506.8189,351.88968
19,30,758.4272,628.119
19,31,730.465,712.4733
19,32,913.89343,897.2818
19,33,573.41876,965.8924
19,34,875.70746,628.10864
19,35,819.2266,163.23914
19,36,942.369,836.0579
19,37,634.23895,639.84955
19,38,620.026,622.7857
19,39,663.2603,603.51044
20,0,184.83083,1010.4699
20,1,283.43533,269.69986
20,2,557.70715,692.758
20,3,615.24786,198.7497
20,4,738.2113,1005.9909
20,5,749.2941,356.11765
20,6,818.02997,937.16406
20,7,113.28331,878.601
20,8,63.192307,937.5596
20,9,580.7962,437.5782
20,10,503.04617,784.9221
20,11,972.8812,707.2129
20,12,981.8803,504.69186
20,13,802.8643,834.83136
20,14,836.6499,720.4639
20,15,499.07285,240.92542
20,16,470.61813,975.1183
20,17,636.4528,1016.57294
20,18,432.64948,598.3505
20,19,846.92316,1007.75806
20,20,381.9512,396.24677
20,21,580.58545,343.06302
20,22,609.4782,743.2588
20,23,1016.2578,829.5547
20,24,504.96667,348.52982
20,25,704.38654,605.8506
20,26,751.94653,688.11884
20,27,915.7085,898.42365
20,28,633.35364,634.939
20,29,672.81616,423.13885
20,30,576.5032,963.1193
20,31,624.34784,578.0507
20,32,737.4825,42.624096
20,33,444.83334,666.1667
20,34,873.5,831.5
20,35,1020.7593,354.16666
20,36,402.5,725.5
20,37,411.5,731.5
20,38,537.5,479.5
20,39,573.5,1015.5
20,40,615.4167,593.12036
20,41,633.5,575.5
20,42,663.5,465.5
20,43,783.5,759.5
20,44,844.3588,636.53235
20,45,1011.5,287.5
20,46,433.51917,700.05066
20,47,483.69272,467.83948
20,48,756.15564,792.43115
20,49,819.48804,161.33392
20,50,940.9216,835.54376
20,51,993.33606,23.4153
20,52,1012.94745,258.14548
20,53,635.27997,23.40184
20,54,80.031075,10.064972
20,55,278.20087,5.8931623
20,56,396.01816,12.587715
20,57,886.1946,621.7359
21,0,180.23898,1010.47626
21,1,282.7124,267.62094
21,2,556.0519,690.8555
21,3,614.95435,197.61981
21,4,737.71893,1005.2108
21,5,748.6613,355.1989
21,6,816.8795,936.4669
21,7,112.95702,877.2708
21,8,62.045025,936.5142
21,9,580.4378,440.9711
21,10,500.11014,787.41907
21,11,982.30505,502.17926
21,12,802.8628,833.83124
21,13,838.4606,713.46246
21,14,498.28372,245.94269
21,15,465.58618,963.10876
21,16,632.9,1016.6565
