track_id,frame,cell_id
3,49,12
3,49,13
3,49,14
3,49,17
3,49,18
3,49,19
3,49,20
3,49,25
3,49,26
3,49,29
3,49,30
3,50,12
3,50,13
3,50,14
3,50,17
3,50,18
3,50,19
3,50,20
3,50,25
3,50,26
3,51,12
3,51,13
3,51,14
3,51,17
3,51,18
3,51,19
3,51,20
3,51,25
3,51,26
3,52,12
3,52,13
3,52,14
3,52,17
3,52,18
3,52,19
3,52,20
3,52,25
3,52,26
3,53,12
3,53,13
3,53,14
3,53,17
3,53,18
3,53,19
3,53,20
3,53,25
3,53,26
3,54,12
3,54,13
3,54,14
3,54,17
3,54,18
3,54,19
3,54,20
3,54,25
3,54,26
3,55,12
3,55,13
3,55,14
3,55,17
3,55,18
3,55,19
3,55,20
3,55,25
3,55,26
3,56,12
3,56,13
3,56,14
3,56,17
3,56,18
3,56,19
3,56,20
3,56,25
3,56,26
3,57,12
3,57,13
3,57,14
3,57,17
3,57,18
3,57,19
3,57,20
3,57,25
3,57,26
3,58,12
3,58,13
3,58,14
3,58,17
3,58,18
3,58,19
3,58,20
3,58,25
3,58,26
3,59,12
3,59,13
3,59,14
3,59,17
3,59,18
3,59,19
3,59,20
3,59,25
3,59,26
3,60,12
3,60,13
3,60,14
3,60,17
3,60,18
3,60,19
3,60,20
3,60,25
3,60,26
3,61,12
3,61,13
3,61,14
3,61,17
3,61,18
3,61,19
3,61,20
3,61,25
3,61,26
3,62,12
3,62,13
3,62,14
3,62,17
3,62,18
3,62,19
3,62,20
3,62,25
3,62,26
3,63,12
3,63,13
3,63,14
3,63,17
3,63,18
3,63,19
3,63,20
3,63,25
3,63,26
3,64,12
3,64,13
3,64,14
3,64,17
3,64,18
3,64,19
3,64,20
3,64,25
3,64,26
3,65,12
3,65,13
3,65,14
3,65,17
3,65,18
3,65,19
3,65,20
3,65,25
3,65,26
3,66,12
3,66,13
3,66,14
3,66,17
3,66,18
3,66,19
3,66,20
3,66,25
3,66,26
3,67,12
3,67,13
3,67,14
3,67,17
3,67,18
3,67,19
3,67,20
3,67,25
3,67,26
3,68,12
3,68,13
3,68,14
3,68,17
3,68,18
3,68,19
3,68,20
3,68,25
3,68,26
3,69,12
3,69,13
3,69,14
3,69,17
3,69,18
3,69,19
3,69,20
3,69,25
3,69,26
3,70,12
3,70,13
3,70,14
3,70,17
3,70,18
3,70,19
3,70,20
3,70,25
3,70,26
3,71,12
3,71,13
3,71,14
3,71,17
3,71,18
3,71,19
3,71,20
3,71,25
3,71,26
3,72,12
3,72,13
3,72,14
3,72,17
3,72,18
3,72,19
3,72,20
3,72,25
3,72,26
3,73,12
3,73,13
3,73,14
3,73,17
3,73,18
3,73,19
3,73,20
3,73,25
3,73,26
3,74,13
3,74,14
3,74,17
3,74,18
3,74,19
3,74,20
3,74,25
3,74,26
3,74,31
3,74,32
3,75,13
3,75,14
3,75,17
3,75,18
3,75,19
3,75,20
3,75,25
3,75,26
3,75,31
3,75,32
3,75,33
3,75,34
3,76,13
3,76,14
3,76,17
3,76,18
3,76,19
3,76,20
3,76,25
3,76,26
3,76,31
3,76,32
3,76,33
3,76,34
3,77,13
3,77,14
3,77,17
3,77,18
3,77,19
3,77,20
3,77,25
3,77,26
3,77,31
3,77,32
3,77,33
3,77,34
3,78,13
3,78,14
3,78,17
3,78,18
3,78,19
3,78,20
3,78,25
3,78,26
3,78,31
3,78,32
3,78,33
3,78,34
3,79,13
3,79,14
3,79,17
3,79,18
3,79,19
3,79,20
3,79,25
3,79,26
3,79,31
3,79,32
3,79,33
3,79,34
3,80,13
3,80,17
3,80,18
3,80,19
3,80,20
3,80,25
3,80,26
3,80,31
3,80,32
3,80,33
3,80,34
3,81,13
3,81,17
3,81,18
3,81,19
3,81,20
3,81,25
3,81,26
3,81,31
3,81,32
3,81,33
3,81,34
3,81,36
3,82,13
3,82,17
3,82,18
3,82,19
3,82,20
3,82,25
3,82,26
3,82,31
3,82,32
3,82,33
3,82,34
3,82,36
3,83,17
3,83,18
3,83,19
3,83,25
3,83,26
3,83,31
3,83,32
3,83,33
3,83,34
3,83,35
3,83,36
3,84,17
3,84,18
3,84,19
3,84,25
3,84,26
3,84,31
3,84,32
3,84,33
3,84,34
3,84,35
3,84,36
3,84,39
3,84,40
3,84,41
3,84,42
3,84,43
3,84,44
3,84,45
3,84,46
3,85,18
3,85,25
3,85,31
3,85,32
3,85,33
3,85,34
3,85,35
3,85,36
3,85,39
3,85,40
3,85,41
3,85,42
3,85,43
3,85,44
3,85,45
3,85,46
3,86,18
3,86,25
3,86,26
3,86,31
3,86,32
3,86,33
3,86,34
3,86,35
3,86,36
3,86,39
3,86,40
3,86,43
3,86,44
3,86,45
3,86,46
3,86,48
3,86,49
3,86,50
3,87,25
3,87,26
3,87,31
3,87,32
3,87,33
3,87,34
3,87,35
3,87,36
3,87,39
3,87,40
3,87,43
3,87,44
3,87,45
3,87,46
3,87,48
3,87,49
3,87,50
3,88,25
3,88,26
3,88,31
3,88,32
3,88,33
3,88,34
3,88,35
3,88,36
3,88,39
3,88,40
3,88,43
3,88,44
3,88,45
3,88,46
3,88,47
3,88,48
3,88,49
3,88,50
3,88,51
3,88,52
3,89,25
3,89,26
3,89,31
3,89,32
3,89,33
3,89,34
3,89,35
3,89,36
3,89,39
3,89,40
3,89,43
3,89,44
3,89,45
3,89,46
3,89,47
3,89,48
3,89,49
3,89,50
3,89,51
3,89,52
3,90,25
3,90,26
3,90,31
3,90,32
3,90,33
3,90,34
3,90,35
3,90,36
3,90,39
3,90,40
3,90,43
3,90,44
3,90,45
3,90,46
3,90,47
3,90,48
3,90,49
3,90,50
3,90,51
3,91,25
3,91,26
3,91,31
3,91,32
3,91,33
3,91,34
3,91,35
3,91,36
3,91,39
3,91,40
3,91,43
3,91,44
3,91,45
3,91,46
3,91,47
3,91,48
3,91,49
3,91,50
3,91,51
3,92,25
3,92,26
3,92,31
3,92,32
3,92,33
3,92,34
3,92,35
3,92,36
3,92,39
3,92,40
3,92,43
3,92,44
3,92,45
3,92,46
3,92,47
3,92,48
3,92,49
3,92,50
3,92,51
3,93,25
3,93,26
3,93,31
3,93,32
3,93,33
3,93,34
3,93,35
3,93,36
3,93,39
3,93,40
3,93,43
3,93,44
3,93,45
3,93,46
3,93,47
3,93,48
3,93,49
3,93,50
3,93,51
3,94,26
3,94,31
3,94,32
3,94,33
3,94,34
3,94,35
3,94,36
3,94,39
3,94,40
3,94,43
3,94,44
3,94,45
3,94,46
3,94,47
3,94,48
3,94,49
3,94,50
3,94,51
3,95,26
3,95,31
3,95,32
3,95,33
3,95,34
3,95,35
3,95,36
3,95,39
3,95,40
3,95,43
3,95,44
3,95,45
3,95,46
3,95,47
3,95,48
3,95,49
3,95,50
3,95,51
3,95,55
3,95,56
3,96,31
3,96,32
3,96,33
3,96,34
3,96,35
3,96,36
3,96,39
3,96,40
3,96,43
3,96,44
3,96,45
3,96,46
3,96,47
3,96,48
3,96,49
3,96,50
3,96,51
3,96,56
3,97,31
3,97,32
3,97,33
3,97,34
3,97,35
3,97,36
3,97,39
3,97,40
3,97,43
3,97,44
3,97,45
3,97,46
3,97,47
3,97,48
3,97,49
3,97,50
3,97,51
3,97,55
3,97,56
3,97,59
3,97,60
3,98,31
3,98,32
3,98,33
3,98,34
3,98,35
3,98,36
3,98,39
3,98,40
3,98,43
3,98,44
3,98,45
3,98,46
3,98,47
3,98,48
3,98,49
3,98,50
3,98,51
3,98,55
3,98,56
3,98,59
3,98,60
3,99,31
3,99,32
3,99,33
3,99,34
3,99,35
3,99,36
3,99,39
3,99,40
3,99,43
3,99,44
3,99,45
3,99,46
3,99,47
3,99,48
3,99,49
3,99,50
3,99,51
3,99,55
3,99,56
3,99,59
3,99,60
3,100,31
3,100,32
3,100,33
3,100,34
3,100,35
3,100,36
3,100,39
3,100,40
3,100,43
3,100,44
3,100,45
3,100,46
3,100,47
3,100,48
3,100,49
3,100,50
3,100,51
3,100,55
3,100,56
3,100,59
3,100,60
3,101,31
3,101,32
3,101,33
3,101,34
3,101,35
3,101,36
3,101,39
3,101,40
3,101,43
3,101,44
3,101,45
3,101,46
3,101,47
3,101,48
3,101,49
3,101,50
3,101,51
3,101,55
3,101,56
3,101,59
3,101,60
3,102,31
3,102,32
3,102,33
3,102,34
3,102,35
3,102,36
3,102,39
3,102,40
3,102,43
3,102,44
3,102,45
3,102,46
3,102,47
3,102,48
3,102,49
3,102,50
3,102,51
3,102,55
3,102,56
3,102,59
3,102,60
3,103,31
3,103,32
3,103,33
3,103,34
3,103,35
3,103,36
3,103,39
3,103,40
3,103,43
3,103,44
3,103,45
3,103,46
3,103,47
3,103,48
3,103,49
3,103,50
3,103,51
3,103,55
3,103,56
3,103,59
3,103,60
3,104,31
3,104,32
3,104,33
3,104,34
3,104,35
3,104,36
3,104,39
3,104,40
3,104,43
3,104,44
3,104,45
3,104,46
3,104,47
3,104,48
3,104,49
3,104,50
3,104,51
3,104,55
3,104,56
3,104,59
3,104,60
3,105,31
3,105,32
3,105,33
3,105,34
3,105,35
3,105,36
3,105,39
3,105,40
3,105,43
3,105,44
3,105,45
3,105,46
3,105,47
3,105,48
3,105,49
3,105,50
3,105,51
3,105,55
3,105,56
3,105,59
3,105,60
3,106,31
3,106,32
3,106,33
3,106,34
3,106,35
3,106,36
3,106,39
3,106,40
3,106,43
3,106,44
3,106,45
3,106,46
3,106,47
3,106,48
3,106,49
3,106,50
3,106,51
3,106,55
3,106,56
3,106,59
3,106,60
3,107,31
3,107,32
3,107,33
3,107,34
3,107,35
3,107,36
3,107,39
3,107,40
3,107,43
3,107,44
3,107,45
3,107,46
3,107,47
3,107,48
3,107,49
3,107,50
3,107,51
3,107,55
3,107,56
3,107,59
3,107,60
3,108,31
3,108,32
3,108,33
3,108,34
3,108,35
3,108,36
3,108,39
3,108,40
3,108,43
3,108,44
3,108,45
3,108,46
3,108,47
3,108,48
3,108,49
3,108,50
3,108,51
3,108,55
3,108,56
3,108,59
3,108,60
3,109,31
3,109,32
3,109,33
3,109,34
3,109,35
3,109,36
3,109,39
3,109,40
3,109,43
3,109,44
3,109,45
3,109,46
3,109,47
3,109,48
3,109,49
3,109,50
3,109,51
3,109,55
3,109,56
3,109,59
3,109,60
3,110,31
3,110,32
3,110,33
3,110,34
3,110,35
3,110,36
3,110,39
3,110,40
3,110,43
3,110,44
3,110,45
3,110,46
3,110,47
3,110,48
3,110,49
3,110,50
3,110,51
3,110,55
3,110,56
3,110,59
3,110,60
3,111,31
3,111,32
3,111,33
3,111,34
3,111,35
3,111,36
3,111,39
3,111,40
3,111,43
3,111,44
3,111,45
3,111,46
3,111,47
3,111,48
3,111,49
3,111,50
3,111,51
3,111,55
3,111,56
3,111,59
3,111,60
3,112,31
3,112,32
3,112,33
3,112,34
3,112,35
3,112,36
3,112,39
3,112,40
3,112,43
3,112,44
3,112,45
3,112,46
3,112,47
3,112,48
3,112,49
3,112,50
3,112,51
3,112,55
3,112,56
3,112,59
3,112,60
3,113,31
3,113,32
3,113,33
3,113,34
3,113,35
3,113,36
3,113,39
3,113,40
3,113,43
3,113,44
3,113,45
3,113,46
3,113,47
3,113,48
3,113,49
3,113,50
3,113,51
3,113,55
3,113,56
3,113,59
3,113,60
3,114,31
3,114,32
3,114,33
3,114,34
3,114,35
3,114,36
3,114,39
3,114,40
3,114,43
3,114,44
3,114,45
3,114,46
3,114,47
3,114,48
3,114,49
3,114,50
3,114,51
3,114,55
3,114,56
3,114,59
3,114,60
3,115,31
3,115,32
3,115,33
3,115,34
3,115,35
3,115,36
3,115,39
3,115,40
3,115,43
3,115,44
3,115,45
3,115,46
3,115,47
3,115,48
3,115,49
3,115,50
3,115,51
3,115,55
3,115,56
3,115,59
3,115,60
3,116,31
3,116,32
3,116,33
3,116,34
3,116,35
3,116,36
3,116,39
3,116,40
3,116,43
3,116,44
3,116,45
3,116,46
3,116,47
3,116,48
3,116,49
3,116,50
3,116,51
3,116,55
3,116,56
3,116,59
3,116,60
3,117,31
3,117,32
3,117,33
3,117,34
3,117,35
3,117,36
3,117,39
3,117,40
3,117,43
3,117,44
3,117,45
3,117,46
3,117,47
3,117,48
3,117,49
3,117,50
3,117,51
3,117,55
3,117,56
3,117,59
3,117,60
3,118,31
3,118,32
3,118,33
3,118,34
3,118,35
3,118,36
3,118,39
3,118,40
3,118,43
3,118,44
3,118,45
3,118,46
3,118,47
3,118,48
3,118,49
3,118,50
3,118,51
3,118,55
3,118,56
3,118,59
3,118,60
3,119,31
3,119,32
3,119,33
3,119,34
3,119,35
3,119,36
3,119,39
3,119,40
3,119,43
3,119,44
3,119,45
3,119,46
3,119,47
3,119,48
3,119,49
3,119,50
3,119,51
3,119,55
3,119,56
3,119,59
3,119,60
3,120,31
3,120,32
3,120,33
3,120,34
3,120,35
3,120,36
3,120,39
3,120,40
3,120,43
3,120,44
3,120,45
3,120,46
3,120,47
3,120,48
3,120,49
3,120,50
3,120,51
3,120,55
3,120,56
3,120,59
3,120,60
3,121,31
3,121,32
3,121,33
3,121,34
3,121,35
3,121,36
3,121,39
3,121,40
3,121,43
3,121,44
3,121,45
3,121,46
3,121,47
3,121,48
3,121,49
3,121,50
3,121,51
3,121,55
3,121,56
3,121,59
3,121,60
3,122,31
3,122,32
3,122,33
3,122,34
3,122,35
3,122,36
3,122,39
3,122,40
3,122,43
3,122,44
3,122,45
3,122,46
3,122,47
3,122,48
3,122,49
3,122,50
3,122,51
3,122,55
3,122,56
3,122,59
3,122,60
3,123,31
3,123,32
3,123,33
3,123,34
3,123,35
3,123,36
3,123,39
3,123,40
3,123,43
3,123,44
3,123,45
3,123,46
3,123,47
3,123,48
3,123,49
3,123,50
3,123,51
3,123,55
3,123,56
3,123,59
3,123,60
3,124,31
3,124,32
3,124,33
3,124,34
3,124,35
3,124,36
3,124,39
3,124,40
3,124,43
3,124,44
3,124,45
3,124,46
3,124,47
3,124,48
3,124,49
3,124,50
3,124,51
3,124,55
3,124,56
3,124,59
3,124,60
3,125,31
3,125,32
3,125,33
3,125,34
3,125,35
3,125,36
3,125,39
3,125,40
3,125,43
3,125,44
3,125,45
3,125,46
3,125,47
3,125,48
3,125,49
3,125,50
3,125,51
3,125,55
3,125,56
3,125,59
3,125,60
3,126,31
3,126,33
3,126,34
3,126,35
3,126,36
3,126,39
3,126,40
3,126,43
3,126,44
3,126,45
3,126,46
3,126,47
3,126,48
3,126,49
3,126,50
3,126,51
3,126,55
3,126,56
3,126,59
3,126,60
3,127,31
3,127,33
3,127,34
3,127,35
3,127,36
3,127,39
3,127,40
3,127,43
3,127,44
3,127,45
3,127,46
3,127,47
3,127,48
3,127,49
3,127,50
3,127,51
3,127,55
3,127,56
3,127,59
3,127,60
3,127,71
3,127,72
3,128,31
3,128,33
3,128,34
3,128,35
3,128,36
3,128,39
3,128,40
3,128,43
3,128,44
3,128,45
3,128,46
3,128,47
3,128,48
3,128,49
3,128,50
3,128,51
3,128,55
3,128,56
3,128,59
3,128,60
3,128,71
3,129,31
3,129,33
3,129,34
3,129,35
3,129,36
3,129,39
3,129,40
3,129,43
3,129,44
3,129,45
3,129,46
3,129,47
3,129,48
3,129,49
3,129,50
3,129,51
3,129,55
3,129,56
3,129,59
3,129,60
3,129,71
3,130,31
3,130,33
3,130,34
3,130,35
3,130,36
3,130,39
3,130,40
3,130,43
3,130,44
3,130,45
3,130,46
3,130,47
3,130,48
3,130,49
3,130,50
3,130,51
3,130,55
3,130,56
3,130,59
3,130,60
3,130,71
3,130,143
3,131,33
3,131,34
3,131,35
3,131,36
3,131,39
3,131,40
3,131,43
3,131,44
3,131,45
3,131,46
3,131,47
3,131,48
3,131,49
3,131,50
3,131,51
3,131,55
3,131,56
3,131,59
3,131,60
3,131,71
3,132,35
3,132,36
3,132,39
3,132,40
3,132,43
3,132,44
3,132,45
3,132,46
3,132,47
3,132,48
3,132,49
3,132,50
3,132,51
3,132,55
3,132,56
3,132,59
3,132,60
3,132,71
3,132,73
3,132,74
3,133,35
3,133,36
3,133,39
3,133,40
3,133,43
3,133,44
3,133,45
3,133,46
3,133,47
3,133,48
3,133,49
3,133,50
3,133,51
3,133,55
3,133,56
3,133,59
3,133,60
3,133,71
3,133,73
3,133,74
3,133,75
3,133,76
3,133,77
3,133,78
3,133,142
3,133,144
3,134,35
3,134,39
3,134,40
3,134,43
3,134,44
3,134,45
3,134,46
3,134,48
3,134,49
3,134,50
3,134,51
3,134,55
3,134,56
3,134,59
3,134,60
3,134,71
3,134,73
3,134,74
3,134,75
3,134,76
3,134,77
3,134,78
3,134,82
3,134,142
3,134,144
3,135,35
3,135,39
3,135,40
3,135,43
3,135,44
3,135,45
3,135,46
3,135,48
3,135,49
3,135,50
3,135,51
3,135,55
3,135,56
3,135,59
3,135,60
3,135,71
3,135,73
3,135,74
3,135,75
3,135,76
3,135,77
3,135,78
3,135,83
3,135,84
3,135,85
3,135,86
3,135,144
3,136,35
3,136,40
3,136,43
3,136,44
3,136,45
3,136,46
3,136,48
3,136,49
3,136,50
3,136,51
3,136,55
3,136,56
3,136,59
3,136,60
3,136,71
3,136,73
3,136,74
3,136,75
3,136,76
3,136,77
3,136,78
3,136,83
3,136,84
3,136,85
3,136,86
3,136,144
3,137,40
3,137,43
3,137,44
3,137,45
3,137,46
3,137,48
3,137,49
3,137,50
3,137,51
3,137,55
3,137,56
3,137,59
3,137,60
3,137,71
3,137,73
3,137,74
3,137,75
3,137,76
3,137,77
3,137,78
3,137,83
3,137,84
3,137,85
3,137,86
3,137,87
3,137,88
3,137,144
3,137,145
3,138,40
3,138,43
3,138,44
3,138,45
3,138,46
3,138,48
3,138,49
3,138,50
3,138,51
3,138,55
3,138,56
3,138,59
3,138,60
3,138,71
3,138,73
3,138,74
3,138,75
3,138,76
3,138,77
3,138,78
3,138,83
3,138,84
3,138,85
3,138,86
3,138,87
3,138,88
3,138,89
3,138,90
3,138,144
3,138,145
3,139,40
3,139,44
3,139,45
3,139,46
3,139,48
3,139,50
3,139,51
3,139,55
3,139,56
3,139,59
3,139,60
3,139,71
3,139,73
3,139,74
3,139,75
3,139,76
3,139,77
3,139,78
3,139,83
3,139,84
3,139,85
3,139,86
3,139,87
3,139,88
3,139,89
3,139,90
3,139,144
3,140,40
3,140,44
3,140,46
3,140,48
3,140,50
3,140,51
3,140,55
3,140,56
3,140,59
3,140,60
3,140,71
3,140,73
3,140,74
3,140,75
3,140,76
3,140,77
3,140,78
3,140,83
3,140,84
3,140,85
3,140,86
3,140,87
3,140,88
3,140,89
3,140,90
3,140,91
3,140,92
3,140,93
3,140,94
3,140,144
3,141,40
3,141,48
3,141,50
3,141,51
3,141,55
3,141,56
3,141,59
3,141,60
3,141,71
3,141,73
3,141,74
3,141,75
3,141,76
3,141,77
3,141,78
3,141,83
3,141,84
3,141,85
3,141,86
3,141,87
3,141,88
3,141,89
3,141,90
3,141,92
3,141,93
3,141,94
3,141,99
3,141,100
3,141,144
3,142,48
3,142,50
3,142,51
3,142,55
3,142,56
3,142,59
3,142,60
3,142,71
3,142,73
3,142,74
3,142,75
3,142,76
3,142,77
3,142,78
3,142,83
3,142,84
3,142,85
3,142,86
3,142,87
3,142,88
3,142,89
3,142,90
3,142,92
3,142,93
3,142,94
3,142,99
3,142,100
3,142,101
3,142,102
3,142,103
3,142,104
3,142,144
3,143,50
3,143,55
3,143,56
3,143,59
3,143,60
3,143,71
3,143,73
3,143,74
3,143,75
3,143,76
3,143,77
3,143,78
3,143,83
3,143,84
3,143,85
3,143,86
3,143,87
3,143,88
3,143,89
3,143,90
3,143,92
3,143,93
3,143,94
3,143,99
3,143,100
3,143,101
3,143,102
3,143,103
3,143,104
3,143,105
3,143,106
3,143,144
3,144,50
3,144,55
3,144,56
3,144,59
3,144,60
3,144,71
3,144,73
3,144,74
3,144,75
3,144,76
3,144,77
3,144,78
3,144,83
3,144,84
3,144,85
3,144,86
3,144,87
3,144,88
3,144,89
3,144,90
3,144,92
3,144,93
3,144,94
3,144,99
3,144,100
3,144,101
3,144,102
3,144,103
3,144,104
3,144,105
3,144,106
3,144,107
3,144,108
3,144,109
3,144,110
3,144,144
3,145,50
3,145,55
3,145,56
3,145,59
3,145,60
3,145,71
3,145,73
3,145,74
3,145,75
3,145,76
3,145,77
3,145,78
3,145,83
3,145,84
3,145,85
3,145,86
3,145,87
3,145,88
3,145,89
3,145,90
3,145,92
3,145,93
3,145,94
3,145,99
3,145,100
3,145,101
3,145,102
3,145,103
3,145,104
3,145,105
3,145,106
3,145,107
3,145,108
3,145,109
3,145,110
3,145,144
3,146,50
3,146,55
3,146,56
3,146,59
3,146,60
3,146,71
3,146,73
3,146,74
3,146,75
3,146,76
3,146,77
3,146,78
3,146,83
3,146,84
3,146,85
3,146,86
3,146,87
3,146,88
3,146,89
3,146,90
3,146,92
3,146,93
3,146,94
3,146,99
3,146,100
3,146,101
3,146,102
3,146,103
3,146,104
3,146,105
3,146,106
3,146,107
3,146,108
3,146,109
3,146,110
3,146,113
3,146,114
3,146,144
3,147,50
3,147,55
3,147,56
3,147,59
3,147,60
3,147,71
3,147,73
3,147,74
3,147,75
3,147,76
3,147,77
3,147,78
3,147,83
3,147,84
3,147,85
3,147,86
3,147,87
3,147,88
3,147,89
3,147,90
3,147,92
3,147,93
3,147,94
3,147,99
3,147,100
3,147,101
3,147,102
3,147,103
3,147,104
3,147,105
3,147,106
3,147,107
3,147,108
3,147,109
3,147,110
3,147,113
3,147,114
3,147,144
3,148,50
3,148,55
3,148,56
3,148,59
3,148,60
3,148,71
3,148,73
3,148,74
3,148,75
3,148,76
3,148,77
3,148,78
3,148,83
3,148,84
3,148,85
3,148,86
3,148,87
3,148,88
3,148,89
3,148,90
3,148,92
3,148,93
3,148,94
3,148,99
3,148,100
3,148,101
3,148,102
3,148,103
3,148,104
3,148,105
3,148,106
3,148,107
3,148,108
3,148,109
3,148,110
3,148,144
3,149,55
3,149,56
3,149,60
3,149,71
3,149,73
3,149,74
3,149,75
3,149,76
3,149,77
3,149,78
3,149,83
3,149,84
3,149,85
3,149,86
3,149,87
3,149,88
3,149,89
3,149,90
3,149,92
3,149,93
3,149,94
3,149,99
3,149,100
3,149,101
3,149,102
3,149,103
3,149,104
3,149,105
3,149,106
3,149,107
3,149,108
3,149,109
3,149,110
3,149,144
4,1,4
4,1,6
4,2,4
4,2,6
4,3,4
4,3,6
4,4,4
4,4,6
4,5,4
4,5,6
4,6,4
4,6,6
4,7,4
4,7,6
4,8,4
4,8,6
4,9,4
4,9,6
4,10,4
4,10,6
4,11,4
4,11,6
4,12,4
4,12,6
4,13,4
4,13,6
4,14,4
4,14,6
4,15,4
4,15,6
4,16,4
4,16,6
4,17,4
4,17,6
4,18,4
4,18,6
4,19,4
4,19,6
4,20,4
4,20,6
4,21,4
4,21,6
4,22,4
4,22,6
4,23,4
4,23,6
4,24,4
4,24,6
4,25,4
4,25,6
4,26,4
4,26,6
4,27,4
4,27,6
4,28,4
4,28,6
4,29,4
4,29,6
4,30,4
4,30,6
4,31,4
4,31,6
4,32,4
4,32,6
4,33,4
4,33,6
4,34,4
4,34,6
4,35,4
4,35,6
4,36,4
4,36,6
4,37,4
4,37,6
4,38,4
4,38,6
4,39,4
4,40,4
4,41,4
4,42,4
4,43,4
4,44,4
4,45,4
4,46,4
5,1,8
5,2,8
5,3,8
5,4,8
5,5,8
5,6,8
5,7,8
5,8,8
5,9,8
5,10,8
5,11,8
5,12,8
5,13,8
5,14,8
5,15,8
5,16,8
5,17,8
5,18,8
5,19,8
5,20,8
5,21,8
5,22,8
5,23,8
6,1,10
6,2,10
6,3,10
6,4,10
6,5,10
6,6,10
6,7,10
6,8,10
6,9,10
6,10,10
6,11,10
6,12,10
6,13,10
6,14,10
6,15,10
6,16,10
6,17,10
7,18,10
7,19,10
7,20,10
7,21,10
7,22,10
7,23,10
7,24,10
8,28,11
8,29,11
8,30,11
8,31,11
8,32,11
8,33,11
8,34,11
8,35,11
8,36,11
8,37,11
8,38,11
8,39,11
8,40,11
8,41,11
8,41,25
8,41,26
8,42,11
8,43,11
8,44,11
8,45,11
8,46,11
8,47,11
8,48,11
8,49,11
8,50,11
8,51,11
8,52,11
8,53,11
8,54,11
8,55,11
8,56,11
